fase,Entrada_data,Admissão_data,Anúncio_data,Baixacomissãoparadiscussão_data,Apreciação_data,Votaçãonageneralidade_data,Baixacomissãoespecialidade_data,Votaçãofinalglobal_data,iniNr,iniTipo,iniDescTipo,iniLeg,iniSel,dataInicioleg,iniTitulo,iniTextoSubst,iniLinkTexto,iniId,iniAutorOutros,iniEventos,iniAutorDeputados,iniAutorGruposParlamentares,idCadastro,nome,GP,depCPDes,Publicação_data,EnvioàComissãoparafixaçãodaRedaçãofinal_data,peticoes,VotaçãoDeliberação_data,ResoluçãoPublicaçãoDAR_data,EnvioINCM_data,ResoluçãodaARPublicaçãoDR_data,Retiradadainiciativa_data,iniObs,iniTextoSubstCampo,iniAnexos,Baixacomissãodistribuiçãoinicialgeneralidade_data,Discussãogeneralidade_data,Requerimento_data,DecretoPublicação_data,Envioparapromulgação_data,Promulgação_data,Referenda_data,LeiPublicaçãoDR_data,AudiçãopromovidapeloPARparaaALRAA_data,AudiçãopromovidapeloPARparaaALRAM_data,AudiçãopromovidapeloPARparaoGovernodaRAA_data,AudiçãopromovidapeloPARparaoGovernodaRAM_data,ParecerdaALRAM_data,ParecerdoGovernodaRAA_data,ParecerdaALRAA_data,PublicaçãoemSeparata_data,ParecerdoGovernodaRAM_data,NovaaudiçãopromovidapeloPARparaoGovernodaRAA_data,RequerimentoBaixaComissãosemVotaçãoGeneralidade_data,Novaapreciaçãocomissãogeneralidade_data,iniciativasOriginadas,DeliberaçãoPublicaçãoDAR_data,AdmissãoPropostadeAlteração_data,ApreciaçãodeDecretoLei_data,Votaçãonaespecialidade_data,VetoReceção_data,VetoLeitura_data,VetoPublicação_data,AdmissãoPropostadeAlteraçãodecreto_data,Reapreciaçãododecreto_data,Votaçãonovodecreto_data,Decreto2ªversãoPublicação_data,Envioparapromulgação2ªversão_data,Promulgação2ªversão_data,Referenda2ªversão_data,EnvioINCM2ªversão_data,Requerimentodispensaredaçãofinal_data,leg
Baixacomissãoparadiscussão,2025-06-06,2025-06-12,2025-06-17,2025-07-02,,,,,21,R,Projeto de Resolução,XVII,1,2025-06-03,Implementa um Plano de Capacitação da Unidade Local de Saúde do Tâmega e Sousa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32526a4d3251314e57526d4c5468694f5759744e446b7a596931694e6d51344c54686a4e4759324f5759304e54426b4d43356b62324e34&fich=dc3d55df-8b9f-493b-b6d8-8c4f69f450d0.docx&Inline=true,315065,,,,,8719,Paulo Raimundo,PCP,Lisboa,2025-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-06,2025-06-12,2025-06-17,2025-07-02,,,,,21,R,Projeto de Resolução,XVII,1,2025-06-03,Implementa um Plano de Capacitação da Unidade Local de Saúde do Tâmega e Sousa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32526a4d3251314e57526d4c5468694f5759744e446b7a596931694e6d51344c54686a4e4759324f5759304e54426b4d43356b62324e34&fich=dc3d55df-8b9f-493b-b6d8-8c4f69f450d0.docx&Inline=true,315065,,,,,4197,Paula Santos,PCP,Setúbal,2025-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-11,2025-06-12,2025-06-17,2025-07-02,,,,,22,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que adote medidas de cancelamento imediato das autorizações de residência temporária obtidas de forma fraudulenta,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a49305a574d324d324d324c546b305a4441744e444e6d4e6931684e5449324c574a684d4459324e4463314f4455314e69356b62324e34&fich=24ec63c6-94d0-43f6-a526-ba0664758556.docx&Inline=true,315074,,,,,7336,Pedro Pinto,CH,Faro,2025-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-11,2025-06-12,2025-06-17,2025-07-02,,,,,22,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que adote medidas de cancelamento imediato das autorizações de residência temporária obtidas de forma fraudulenta,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a49305a574d324d324d324c546b305a4441744e444e6d4e6931684e5449324c574a684d4459324e4463314f4455314e69356b62324e34&fich=24ec63c6-94d0-43f6-a526-ba0664758556.docx&Inline=true,315074,,,,,6547,Cristina Rodrigues,CH,Porto,2025-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-11,2025-06-12,2025-06-17,2025-07-02,,,,,22,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que adote medidas de cancelamento imediato das autorizações de residência temporária obtidas de forma fraudulenta,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a49305a574d324d324d324c546b305a4441744e444e6d4e6931684e5449324c574a684d4459324e4463314f4455314e69356b62324e34&fich=24ec63c6-94d0-43f6-a526-ba0664758556.docx&Inline=true,315074,,,,,7347,Manuel Magno,CH,Fora da Europa,2025-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-11,2025-06-12,2025-06-17,2025-07-02,,,,,22,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que adote medidas de cancelamento imediato das autorizações de residência temporária obtidas de forma fraudulenta,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a49305a574d324d324d324c546b305a4441744e444e6d4e6931684e5449324c574a684d4459324e4463314f4455314e69356b62324e34&fich=24ec63c6-94d0-43f6-a526-ba0664758556.docx&Inline=true,315074,,,,,7369,Vanessa Barata,CH,Braga,2025-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-11,2025-06-12,2025-06-17,2025-07-02,,,,,22,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que adote medidas de cancelamento imediato das autorizações de residência temporária obtidas de forma fraudulenta,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a49305a574d324d324d324c546b305a4441744e444e6d4e6931684e5449324c574a684d4459324e4463314f4455314e69356b62324e34&fich=24ec63c6-94d0-43f6-a526-ba0664758556.docx&Inline=true,315074,,,,,8418,Madalena Cordeiro,CH,Lisboa,2025-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-12,2025-06-17,2025-06-18,2025-07-02,,,,,25,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a preparação antecipada das comemorações dos 900 anos de Portugal,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324532597a5179593245794c574e6d4d3245744e474a6b5a533034595467794c54646c5a6d59774e6a46685a5759354e43356b62324e34&fich=a6c42ca2-cf3a-4bde-8a82-7eff061aef94.docx&Inline=true,315082,,,,,8723,Paulo Núncio,CDS-PP,Lisboa,2025-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-12,2025-06-17,2025-06-18,2025-07-02,,,,,25,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a preparação antecipada das comemorações dos 900 anos de Portugal,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324532597a5179593245794c574e6d4d3245744e474a6b5a533034595467794c54646c5a6d59774e6a46685a5759354e43356b62324e34&fich=a6c42ca2-cf3a-4bde-8a82-7eff061aef94.docx&Inline=true,315082,,,,,1657,João Pinho de Almeida,CDS-PP,Porto,2025-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-12,2025-06-17,2025-06-18,2025-07-02,,,,,27,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que reforce as medidas para combater as “empresas e lojas de fachada”,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32466a4d7a51345a5749324c574935595463744e4745774e533035596a5a6c4c5464684d6a59334d3255315a4759794d79356b62324e34&fich=ac348eb6-b9a7-4a05-9b6e-7a2673e5df23.docx&Inline=true,315084,,,,,1657,João Pinho de Almeida,CDS-PP,Porto,2025-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoparadiscussão,2025-06-12,2025-06-17,2025-06-18,2025-07-02,,,,,27,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que reforce as medidas para combater as “empresas e lojas de fachada”,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32466a4d7a51345a5749324c574935595463744e4745774e533035596a5a6c4c5464684d6a59334d3255315a4759794d79356b62324e34&fich=ac348eb6-b9a7-4a05-9b6e-7a2673e5df23.docx&Inline=true,315084,,,,,8723,Paulo Núncio,CDS-PP,Lisboa,2025-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-06-27,2025-07-01,2025-07-02,,2025-07-03,2025-07-04,2025-07-04,2025-09-19,106,R,Projeto de Resolução,XVII,1,2025-06-03,Por uma rede de cuidados que não deixe nenhum idoso para trás,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324a6a4f544a694e7a526c4c57566a597a67744e4451354e7930354e7a49324c5756694d6d45784f5755774e6a41304e69356b62324e34&fich=bc92b74e-ecc8-4497-9726-eb2a19e06046.docx&Inline=true,315207,,,,,8723,Paulo Núncio,CDS-PP,Lisboa,,2025-09-25,,,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-06-27,2025-07-01,2025-07-02,,2025-07-03,2025-07-04,2025-07-04,2025-09-19,106,R,Projeto de Resolução,XVII,1,2025-06-03,Por uma rede de cuidados que não deixe nenhum idoso para trás,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324a6a4f544a694e7a526c4c57566a597a67744e4451354e7930354e7a49324c5756694d6d45784f5755774e6a41304e69356b62324e34&fich=bc92b74e-ecc8-4497-9726-eb2a19e06046.docx&Inline=true,315207,,,,,1657,João Pinho de Almeida,CDS-PP,Porto,,2025-09-25,,,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-06-27,2025-07-01,2025-07-02,,2025-07-03,2025-07-04,2025-07-04,2025-09-19,112,R,Projeto de Resolução,XVII,1,2025-06-03,"Pelo aumento de vagas em respostas sociais destinadas a idosos, garantindo o cumprimento das metas do PRR e acelerando a sua execução",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32566a5a6d45335a6a55784c546c6d4e7a41744e4745354d6930345a44686d4c5467315a574e6c4e5449354e6a566a4d43356b62324e34&fich=ecfa7f51-9f70-4a92-8d8f-85ece52965c0.docx&Inline=true,315218,,,,,7913,Ana Bernardo,PS,Lisboa,,2025-09-25,,,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-06-27,2025-07-01,2025-07-02,,2025-07-03,2025-07-04,2025-07-04,2025-09-19,112,R,Projeto de Resolução,XVII,1,2025-06-03,"Pelo aumento de vagas em respostas sociais destinadas a idosos, garantindo o cumprimento das metas do PRR e acelerando a sua execução",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32566a5a6d45335a6a55784c546c6d4e7a41744e4745354d6930345a44686d4c5467315a574e6c4e5449354e6a566a4d43356b62324e34&fich=ecfa7f51-9f70-4a92-8d8f-85ece52965c0.docx&Inline=true,315218,,,,,5841,Miguel Cabrita,PS,Lisboa,,2025-09-25,,,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-06-27,2025-07-01,2025-07-02,,2025-07-03,2025-07-04,2025-07-04,2025-09-19,112,R,Projeto de Resolução,XVII,1,2025-06-03,"Pelo aumento de vagas em respostas sociais destinadas a idosos, garantindo o cumprimento das metas do PRR e acelerando a sua execução",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32566a5a6d45335a6a55784c546c6d4e7a41744e4745354d6930345a44686d4c5467315a574e6c4e5449354e6a566a4d43356b62324e34&fich=ecfa7f51-9f70-4a92-8d8f-85ece52965c0.docx&Inline=true,315218,,,,,2445,Tiago Barbosa Ribeiro,PS,Porto,,2025-09-25,,,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-06-27,2025-07-01,2025-07-02,,2025-07-03,2025-07-04,2025-07-04,2025-09-19,112,R,Projeto de Resolução,XVII,1,2025-06-03,"Pelo aumento de vagas em respostas sociais destinadas a idosos, garantindo o cumprimento das metas do PRR e acelerando a sua execução",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32566a5a6d45335a6a55784c546c6d4e7a41744e4745354d6930345a44686d4c5467315a574e6c4e5449354e6a566a4d43356b62324e34&fich=ecfa7f51-9f70-4a92-8d8f-85ece52965c0.docx&Inline=true,315218,,,,,9483,Dália Miranda,PS,Porto,,2025-09-25,,,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-06-27,2025-07-01,2025-07-02,,2025-07-03,2025-07-04,2025-07-04,2025-09-19,112,R,Projeto de Resolução,XVII,1,2025-06-03,"Pelo aumento de vagas em respostas sociais destinadas a idosos, garantindo o cumprimento das metas do PRR e acelerando a sua execução",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32566a5a6d45335a6a55784c546c6d4e7a41744e4745354d6930345a44686d4c5467315a574e6c4e5449354e6a566a4d43356b62324e34&fich=ecfa7f51-9f70-4a92-8d8f-85ece52965c0.docx&Inline=true,315218,,,,,5509,Hugo Oliveira,PS,Aveiro,,2025-09-25,,,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-06-27,2025-07-01,2025-07-02,,2025-07-03,2025-07-04,2025-07-04,2025-09-19,112,R,Projeto de Resolução,XVII,1,2025-06-03,"Pelo aumento de vagas em respostas sociais destinadas a idosos, garantindo o cumprimento das metas do PRR e acelerando a sua execução",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32566a5a6d45335a6a55784c546c6d4e7a41744e4745354d6930345a44686d4c5467315a574e6c4e5449354e6a566a4d43356b62324e34&fich=ecfa7f51-9f70-4a92-8d8f-85ece52965c0.docx&Inline=true,315218,,,,,6371,Patrícia Faro,PS,Porto,,2025-09-25,,,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-06-27,2025-07-01,2025-07-02,,2025-07-03,2025-07-04,2025-07-04,2025-09-19,112,R,Projeto de Resolução,XVII,1,2025-06-03,"Pelo aumento de vagas em respostas sociais destinadas a idosos, garantindo o cumprimento das metas do PRR e acelerando a sua execução",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32566a5a6d45335a6a55784c546c6d4e7a41744e4745354d6930345a44686d4c5467315a574e6c4e5449354e6a566a4d43356b62324e34&fich=ecfa7f51-9f70-4a92-8d8f-85ece52965c0.docx&Inline=true,315218,,,,,9577,Margarida Afonso,PS,Setúbal,,2025-09-25,,,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-06-27,2025-07-01,2025-07-02,,2025-07-03,2025-07-04,2025-07-04,2025-09-19,112,R,Projeto de Resolução,XVII,1,2025-06-03,"Pelo aumento de vagas em respostas sociais destinadas a idosos, garantindo o cumprimento das metas do PRR e acelerando a sua execução",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32566a5a6d45335a6a55784c546c6d4e7a41744e4745354d6930345a44686d4c5467315a574e6c4e5449354e6a566a4d43356b62324e34&fich=ecfa7f51-9f70-4a92-8d8f-85ece52965c0.docx&Inline=true,315218,,,,,6962,Susana Correia,PS,Aveiro,,2025-09-25,,,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-06-27,2025-07-01,2025-07-02,,2025-07-03,2025-07-04,2025-07-04,2025-09-19,112,R,Projeto de Resolução,XVII,1,2025-06-03,"Pelo aumento de vagas em respostas sociais destinadas a idosos, garantindo o cumprimento das metas do PRR e acelerando a sua execução",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32566a5a6d45335a6a55784c546c6d4e7a41744e4745354d6930345a44686d4c5467315a574e6c4e5449354e6a566a4d43356b62324e34&fich=ecfa7f51-9f70-4a92-8d8f-85ece52965c0.docx&Inline=true,315218,,,,,416,Pedro do Carmo,PS,Beja,,2025-09-25,,,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
ResoluçãodaARPublicaçãoDR,2025-06-27,2025-07-01,2025-07-02,,2025-07-03,2025-07-04,2025-07-04,2025-09-19,112,R,Projeto de Resolução,XVII,1,2025-06-03,"Pelo aumento de vagas em respostas sociais destinadas a idosos, garantindo o cumprimento das metas do PRR e acelerando a sua execução",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32566a5a6d45335a6a55784c546c6d4e7a41744e4745354d6930345a44686d4c5467315a574e6c4e5449354e6a566a4d43356b62324e34&fich=ecfa7f51-9f70-4a92-8d8f-85ece52965c0.docx&Inline=true,315218,,,,,7460,Eduardo Pinheiro,PS,Porto,,2025-09-25,,,2025-10-09,2025-10-09,2025-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
EnvioàComissãoparafixaçãodaRedaçãofinal,2025-07-02,2025-07-09,2025-07-09,2025-07-09,2025-07-09,2025-07-11,2025-07-11,2025-10-17,124,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a criação de uma linha de apoio financeiro aos pequenos e médios agricultores da Região Demarcada do Douro, no contexto da crise vitivinícola",SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4f446b784e44557a4c5467314e5459744e4455794d5331684e6d497a4c575977596d4e6a4e7a59784d6d4d7a5969356b62324e34&fich=0f891453-8556-4521-a6b3-f0bcc7612c3b.docx&Inline=true,315244,,,,,1517,Rui Jorge Santos,PS,Vila Real,,2025-10-28,,,,,,,,Substituição do texto a pedido do autor em 2025-07-03.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
EnvioàComissãoparafixaçãodaRedaçãofinal,2025-07-02,2025-07-09,2025-07-09,2025-07-09,2025-07-09,2025-07-11,2025-07-11,2025-10-17,124,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a criação de uma linha de apoio financeiro aos pequenos e médios agricultores da Região Demarcada do Douro, no contexto da crise vitivinícola",SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4f446b784e44557a4c5467314e5459744e4455794d5331684e6d497a4c575977596d4e6a4e7a59784d6d4d7a5969356b62324e34&fich=0f891453-8556-4521-a6b3-f0bcc7612c3b.docx&Inline=true,315244,,,,,4551,Júlia Rodrigues,PS,Bragança,,2025-10-28,,,,,,,,Substituição do texto a pedido do autor em 2025-07-03.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
EnvioàComissãoparafixaçãodaRedaçãofinal,2025-07-02,2025-07-09,2025-07-09,2025-07-09,2025-07-09,2025-07-11,2025-07-11,2025-10-17,124,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a criação de uma linha de apoio financeiro aos pequenos e médios agricultores da Região Demarcada do Douro, no contexto da crise vitivinícola",SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4f446b784e44557a4c5467314e5459744e4455794d5331684e6d497a4c575977596d4e6a4e7a59784d6d4d7a5969356b62324e34&fich=0f891453-8556-4521-a6b3-f0bcc7612c3b.docx&Inline=true,315244,,,,,5677,Luís Graça,PS,Faro,,2025-10-28,,,,,,,,Substituição do texto a pedido do autor em 2025-07-03.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
EnvioàComissãoparafixaçãodaRedaçãofinal,2025-07-02,2025-07-09,2025-07-09,2025-07-09,2025-07-09,2025-07-11,2025-07-11,2025-10-17,124,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a criação de uma linha de apoio financeiro aos pequenos e médios agricultores da Região Demarcada do Douro, no contexto da crise vitivinícola",SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4f446b784e44557a4c5467314e5459744e4455794d5331684e6d497a4c575977596d4e6a4e7a59784d6d4d7a5969356b62324e34&fich=0f891453-8556-4521-a6b3-f0bcc7612c3b.docx&Inline=true,315244,,,,,416,Pedro do Carmo,PS,Beja,,2025-10-28,,,,,,,,Substituição do texto a pedido do autor em 2025-07-03.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
EnvioàComissãoparafixaçãodaRedaçãofinal,2025-07-02,2025-07-09,2025-07-09,2025-07-09,2025-07-09,2025-07-11,2025-07-11,2025-10-17,124,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a criação de uma linha de apoio financeiro aos pequenos e médios agricultores da Região Demarcada do Douro, no contexto da crise vitivinícola",SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4f446b784e44557a4c5467314e5459744e4455794d5331684e6d497a4c575977596d4e6a4e7a59784d6d4d7a5969356b62324e34&fich=0f891453-8556-4521-a6b3-f0bcc7612c3b.docx&Inline=true,315244,,,,,9194,Aida Carvalho,PS,Guarda,,2025-10-28,,,,,,,,Substituição do texto a pedido do autor em 2025-07-03.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
EnvioàComissãoparafixaçãodaRedaçãofinal,2025-07-02,2025-07-09,2025-07-09,2025-07-09,2025-07-09,2025-07-11,2025-07-11,2025-10-17,124,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a criação de uma linha de apoio financeiro aos pequenos e médios agricultores da Região Demarcada do Douro, no contexto da crise vitivinícola",SIM,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4f446b784e44557a4c5467314e5459744e4455794d5331684e6d497a4c575977596d4e6a4e7a59784d6d4d7a5969356b62324e34&fich=0f891453-8556-4521-a6b3-f0bcc7612c3b.docx&Inline=true,315244,,,,,9641,Armando Mourisco,PS,Viseu,,2025-10-28,,,,,,,,Substituição do texto a pedido do autor em 2025-07-03.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
