iniNr,id,Tipo,iniTipo,iniDescTipo,iniLeg,iniSel,dataInicioleg,iniTitulo,iniTextoSubst,iniLinkTexto,iniId,iniAutorOutros,iniAnexos,iniEventos,fase,iniAutorOutros_sigla,iniAutorOutros_nome,autor,idComissao,nomeComissao,competenteComissao,resultado,reuniao,ausencias,PSD,CH,PS,CDS-PP,IL,L,PCP,BE,PAN,data,unanime,JPP,tipoReuniao,descricao,iniAutorDeputados,iniAutorGruposParlamentares,peticoes,iniTextoSubstCampo,publicacao,iniciativasOrigem,iniciativasOriginadas,ano,leg
2,138955,I,D,Projeto de Deliberação,XVII,1,2025-06-03,Distribuição de lugares nas reuniões plenárias da XVII Legislatura,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a566d4d474e6a59574d334c57566b4d6a45744e446c684f53316959545a684c57526b4d6a49324f4445324d6d55775a53356b62324e34&fich=5f0ccac7-ed21-49a9-ba6a-dd2268162e0e.docx&Inline=true,315096,,,,Votação Deliberação,R,PAR,PAR,,,,Rejeitado,3,,Contra,Contra,A Favor,Contra,Abstenção,A Favor,A Favor,A Favor,Abstenção,2025-06-18,,A Favor,RP,"Proposta de alteração, apresentada pelo L, ao anexo do Projeto de Deliberação n.º 2/XVII/1.ª (PAR)",,,,,,,,2025,l17
2,138956,I,D,Projeto de Deliberação,XVII,1,2025-06-03,Distribuição de lugares nas reuniões plenárias da XVII Legislatura,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a566d4d474e6a59574d334c57566b4d6a45744e446c684f53316959545a684c57526b4d6a49324f4445324d6d55775a53356b62324e34&fich=5f0ccac7-ed21-49a9-ba6a-dd2268162e0e.docx&Inline=true,315096,,,,Votação Deliberação,R,PAR,PAR,,,,Aprovado,3,,A Favor,A Favor,Contra,A Favor,Abstenção,Contra,Contra,Contra,Abstenção,2025-06-18,,Contra,RP,,,,,,,,,2025,l17
24,138954,I,R,Projeto de Resolução,XVII,1,2025-06-03,Deslocação do Presidente da República a Moçambique,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426c5a6a67354f54686c4c54497a596a6b744e444533597931694e7a6c6d4c5446695a4751345a5756694e6a6b794d43356b62324d3d&fich=0ef8998e-23b9-417c-b79f-1bdd8eeb6920.doc&Inline=true,315081,,,,Votação Deliberação,R,PAR,PAR,,,,Aprovado,3,,A Favor,A Favor,A Favor,A Favor,Contra,A Favor,A Favor,A Favor,A Favor,2025-06-18,,A Favor,RP,,,,,,,,,2025,l17
64,139014,I,R,Projeto de Resolução,XVII,1,2025-06-03,Pelo reconhecimento e dignificação dos farmacêuticos na defesa e valorização do SNS,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a55325a5749774d6a4d324c5463774e7a67744e4455784e4330354e4459324c5451774d6d457a4d4445354f47526c4d53356b62324e34&fich=56eb0236-7078-4514-9466-402a30198de1.docx&Inline=true,315138,,,,Votação na generalidade,G,Grupos Parlamentares,BE,,,,Rejeitado,6,,Contra,A Favor,Abstenção,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,BE,,,,,,2025,l17
63,139022,I,R,Projeto de Resolução,XVII,1,2025-06-03,Pela construção do novo Hospital Central do Algarve e do Centro Oncológico do Algarve,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a5a6a597a6b314f5459334c54517a4d4755744e44553359693168596d59314c5759774e6d51325a6d59794e44557a5a69356b62324e34&fich=6cc95967-430e-457b-abf5-f06d6ff2453f.docx&Inline=true,315131,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,8455,Comissão de Saúde ,N,Aprovado,6,,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,Contra,A Favor,A Favor,2025-06-27,,A Favor,RP,,,PAN,,,,,,2025,l17
43,139019,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que proceda ao lançamento do concurso para a construção do Hospital Central do Algarve,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32557a4f44566b4d6a55784c5755334f5449744e4752695a4331684e5467314c5467334e54646b4f4756685a6a49325979356b62324e34&fich=e385d251-e792-4dbd-a585-8757d8eaf26c.docx&Inline=true,315109,,,,Votação na generalidade,G,Grupos Parlamentares,CH,8455,Comissão de Saúde ,N,Aprovado,6,,A Favor,A Favor,A Favor,A Favor,A Favor,Abstenção,Abstenção,A Favor,A Favor,2025-06-27,,A Favor,RP,,,CH,,,,,,2025,l17
61,139013,I,R,Projeto de Resolução,XVII,1,2025-06-03,Pela valorização dos farmacêuticos do Serviço Nacional de Saúde,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3246694d7a526b4d4745344c574d7a5a574d744e444578596931695a6a63324c54677a597a42694e324d304d4745334f43356b62324e34&fich=ab34d0a8-c3ec-411b-bf76-83c0b7c40a78.docx&Inline=true,315129,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,8455,Comissão de Saúde ,N,Aprovado,6,,Contra,A Favor,A Favor,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,PAN,,,,,,2025,l17
70,139025,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a construção de um novo Hospital Central do Algarve,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32457a595745774d5751784c546377595449744e4467795a4331695a4451314c5759784d446c6a5a574d35596a56684f43356b62324e34&fich=a3aa01d1-70a2-482d-bd45-f109cec9b5a8.docx&Inline=true,315144,,,,Votação na generalidade,G,Grupos Parlamentares,PSD,8455,Comissão de Saúde ,N,Aprovado,6,,A Favor,A Favor,A Favor,A Favor,A Favor,Abstenção,Contra,Abstenção,A Favor,2025-06-27,,A Favor,RP,,,PSD,,,,,,2025,l17
65,139023,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que desencadeie as ações necessárias para a rápida construção do Hospital Central do Algarve,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a566c59546b35593255304c574d315a544d744e4745344e4330354e474a694c5449355a54466c4e5451345a5451324d79356b62324e34&fich=5ea99ce4-c5e3-4a84-94bb-29e1e548e463.docx&Inline=true,315139,,,,Votação na generalidade,G,Grupos Parlamentares,BE,,,,Rejeitado,6,,Contra,Contra,A Favor,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,BE,,,,,,2025,l17
69,139011,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a revisão e atualização do Plano Nacional de Vacinação no âmbito da vacinação do adulto ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a64694d6a67795a546b784c54566c4d7a45744e44466d4d7930354d6a466c4c57466b597a55314d5759334e6a597a4f53356b62324e34&fich=7b282e91-5e31-41f3-921e-adc551f76639.docx&Inline=true,315143,,,,Votação na generalidade,G,Grupos Parlamentares,PS,8455,Comissão de Saúde ,N,Aprovado,6,,A Favor,Abstenção,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,Abstenção,2025-06-27,,A Favor,RP,,,PS,,,,,,2025,l17
47,139012,I,R,Projeto de Resolução,XVII,1,2025-06-03,Valorização dos Farmacêuticos no Serviço Nacional de Saúde,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a5a6c4e7a517a4f54466a4c5755774e474d744e444133596931684e6d5a6b4c5449334e6d55784d4745344d474e6d4d69356b62324d3d&fich=6e74391c-e04c-407b-a6fd-276e10a80cf2.doc&Inline=true,315113,,,,Votação na generalidade,G,Grupos Parlamentares,PCP,,,,Rejeitado,6,,Contra,A Favor,Abstenção,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,PCP,,,,,,2025,l17
51,139007,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a comparticipação integral dos tratamentos de imunoterapia específica com alergénios,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a51334e4463775a6a6b774c54417a4f4463744e445a6b4d4331685a54426d4c574e6d597a4530596a417a4e544d774e53356b62324e34&fich=47470f90-0387-46d0-ae0f-cfc14b035305.docx&Inline=true,315118,,,,Votação na generalidade,G,Grupos Parlamentares,L,,,,Rejeitado,6,,Contra,Abstenção,A Favor,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,L,,,,,,2025,l17
38,138999,I,J,Projeto de Lei,XVII,1,2025-06-03,Determina o encerramento das grandes superfícies comerciais aos domingos e feriados com a exceção dos cinemas e estabelecimentos de restauração,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a457a595451774d6a67784c5445335a574d744e445978596930354d6d566c4c575a6b4e4455314e44646c4f474d775a43356b62324e34&fich=13a40281-17ec-461b-92ee-fd45547e8c0d.docx&Inline=true,315135,,,,Votação na generalidade,G,Grupos Parlamentares,BE,,,,Rejeitado,6,,Contra,Contra,Contra,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,BE,,,,,,2025,l17
68,139010,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a realização de um estudo de viabilidade com vista à implementação de um regime de comparticipação especial para doentes de Epidermólise Bolhosa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3246684e574d314d7a51774c5449354e7a67744e475531597930344e3259314c54526859545a6a4d6a677a4f44466d5969356b62324e34&fich=aa5c5340-2978-4e5c-87f5-4aa6c28381fb.docx&Inline=true,315142,,,,Votação na generalidade,G,Grupos Parlamentares,PS,8455,Comissão de Saúde ,N,Aprovado,6,,A Favor,Abstenção,A Favor,A Favor,A Favor,A Favor,Abstenção,A Favor,Abstenção,2025-06-27,,A Favor,RP,,,PS,,,,,,2025,l17
60,139009,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a medidas de apoio aos doentes com Epidermólise Bolhosa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a45344e575a6d5a4451784c5455774e4745744e4449335a6930355a4751794c5751794d574d775a6a51324d7a4a6a5a53356b62324e34&fich=185ffd41-504a-427f-9dd2-d21c0f4632ce.docx&Inline=true,315128,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,,,,Rejeitado,6,,Contra,Abstenção,A Favor,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,PAN,,,,,,2025,l17
46,139020,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a construção do Hospital Central do Algarve,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a41315954426b4e5759784c5455314e7a6b744e4449344f533169593249304c5755334d3249304d5455355a6a51785a69356b62324d3d&fich=05a0d5f1-5579-4289-bcb4-e73b4159f41f.doc&Inline=true,315112,,,,Votação na generalidade,G,Grupos Parlamentares,PCP,,,,Rejeitado,6,,Contra,Abstenção,A Favor,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,PCP,,,,,,2025,l17
1,138997,I,I,Inquérito Parlamentar,XVII,1,2025-06-03,"Comissão Parlamentar de Inquérito à preparação, prontidão e planeamento de crises e emergências de larga escala na sequência do apagão energético de 28 de abril ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426a4f444d304d544a6d4c5463304d4745744e444a6c4e7931695954426d4c545934595449345a546b774d6d45794e69356b62324e34&fich=0c83412f-740a-42e7-ba0f-68a28e902a26.docx&Inline=true,315051,,,,Votação Deliberação,G,Grupos Parlamentares,L,,,,Rejeitado,6,,Contra,Contra,Abstenção,Contra,Abstenção,A Favor,A Favor,A Favor,Abstenção,2025-06-27,,A Favor,RP,,,L,,,,,,2025,l17
1,138996,I,I,Inquérito Parlamentar,XVII,1,2025-06-03,"Comissão Parlamentar de Inquérito à preparação, prontidão e planeamento de crises e emergências de larga escala na sequência do apagão energético de 28 de abril ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426a4f444d304d544a6d4c5463304d4745744e444a6c4e7931695954426d4c545934595449345a546b774d6d45794e69356b62324e34&fich=0c83412f-740a-42e7-ba0f-68a28e902a26.docx&Inline=true,315051,,,,Votação Deliberação,G,Grupos Parlamentares,L,,,,Rejeitado,6,,Contra,Contra,Abstenção,Contra,Contra,A Favor,A Favor,A Favor,Abstenção,2025-06-27,,A Favor,RP,Proposta de aditamento apresentada pelo PCP ao Inquérito Parlamentar n.º 1/XVII/1.ª (L),,L,,,,,,2025,l17
48,139006,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que garanta os cuidados de saúde aos doentes com epidermólise bolhosa,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4a6a4f47597a4e7a49794c575a6c4e6a6b744e44517a4f5331684d7a67304c5459305a4751784f474d7a4d6a6b784d43356b62324d3d&fich=2c8f3722-fe69-4439-a384-64dd18c32910.doc&Inline=true,315114,,,,Votação na generalidade,G,Grupos Parlamentares,PCP,8455,Comissão de Saúde ,N,Aprovado,6,,Contra,A Favor,A Favor,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,PCP,,,,,,2025,l17
53,139002,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a revisão do calendário de escolha das especialidades médicas,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324a6d5a5759784e4745354c54526d4f4449744e4449344e4330354d5464694c5755335a6a646d5a6a646d5a4759314f43356b62324e34&fich=bfef14a9-4f82-4284-917b-e7f7ff7fdf58.docx&Inline=true,315120,,,,Votação na generalidade,G,Grupos Parlamentares,IL,8455,Comissão de Saúde ,N,Aprovado,6,,Abstenção,A Favor,Abstenção,Abstenção,A Favor,Abstenção,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,IL,,,,,,2025,l17
39,139001,I,J,Projeto de Lei,XVII,1,2025-06-03,"Valorização da carreira médica (alteração Decreto-Lei n.º 177/2009, de 4 de agosto)",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4e6859574d354d474a6d4c5468694d6d59744e44457a597931684e44646a4c5441784d44426b4f4759324d7a49335969356b62324e34&fich=3aac90bf-8b2f-413c-a47c-0100d8f6327b.docx&Inline=true,315136,,,,Votação na generalidade,G,Grupos Parlamentares,BE,,,,Rejeitado,6,,Contra,A Favor,Abstenção,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,BE,,,,,,2025,l17
59,139008,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a reposição da comparticipação do tratamento de imunoterapia específica com alergénios,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a5932597a4a6b5957466a4c544e684f474d744e44566b4f5331685a47457a4c5752684d32453359545a6d4e6a6c6b4e53356b62324e34&fich=66c2daac-3a8c-45d9-ada3-da3a7a6f69d5.docx&Inline=true,315127,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,8455,Comissão de Saúde ,N,Aprovado,6,,Abstenção,A Favor,A Favor,Abstenção,A Favor,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,PAN,,,,,,2025,l17
41,139017,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a criação da Carreira Especial de Técnico Secretário Clínico,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a6b784e7a4e68595751354c5445304f4463744e4452684f5330344d5451344c574d774e7a4d304e7a49784e7a63795979356b62324e34&fich=9173aad9-1487-44a9-8148-c0734721772c.docx&Inline=true,315106,,,,Votação na generalidade,G,Grupos Parlamentares,CH,8455,Comissão de Saúde ,N,Aprovado,6,,Contra,A Favor,A Favor,Contra,Contra,Abstenção,Abstenção,A Favor,A Favor,2025-06-27,,A Favor,RP,,,CH,,,,,,2025,l17
35,139000,I,J,Projeto de Lei,XVII,1,2025-06-03,"Reintegra o Internato Médico na Carreira Médica, alterando diversos diplomas",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a466d4d544d314f54526b4c575a6a4e5751744e4467344d5330344e6a5a6b4c5441354d57457a595749774d7a6b314e79356b62324e34&fich=1f13594d-fc5d-4881-866d-091a3ab03957.docx&Inline=true,315132,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,,,,Rejeitado,6,,Contra,A Favor,Abstenção,Contra,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,PAN,,,,,,2025,l17
40,139016,I,J,Projeto de Lei,XVII,1,2025-06-03,Cria a carreira especial de técnico de secretariado clínico,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3251774e7a4979595455324c544e6d4d5455744e4441775a6931695a6d52694c5745775a6d5a684d544e6a5a6a67354e79356b62324e34&fich=d0722a56-3f15-400f-bfdb-a0ffa13cf897.docx&Inline=true,315137,,,,Votação na generalidade,G,Grupos Parlamentares,BE,,,,Rejeitado,6,,Contra,A Favor,Abstenção,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,BE,,,,,,2025,l17
62,139018,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que proceda à criação da carreira especial de Técnico de Secretariado Clínico,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a466d5957557759574a6d4c5463304d6a6b744e4749794d4331684d32566c4c5751794d6a42685a54597a5a4463334d79356b62324e34&fich=1fae0abf-7429-4b20-a3ee-d220ae63d773.docx&Inline=true,315130,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,,,,Rejeitado,6,,Contra,Abstenção,A Favor,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,PAN,,,,,,2025,l17
4,138995,I,D,Projeto de Deliberação,XVII,1,2025-06-03,Concessão de processo de urgência - Proposta de Lei n.º 4/XVII/1.ª,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a45304f4463784f44426d4c5751774e444d744e4441324e5331694e5745354c5746694e4749795a44566b4e444d784f43356b62324e34&fich=1487180f-d043-4065-b5a9-ab4b2d5d4318.docx&Inline=true,315170,,,,Votação Deliberação,R,PAR,PAR,,,,Aprovado,6,,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,Abstenção,A Favor,A Favor,2025-06-27,,A Favor,RP,,,,,,,,,2025,l17
37,139015,I,J,Projeto de Lei,XVII,1,2025-06-03,Aprova o estatuto da Carreira Especial Técnico Secretário Clínico,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3251785a574d34596d4d7a4c57457a4f5459744e4455774e4331695a6a6c694c5445344d7a566b4f474a6d4d6d4d355979356b62324e34&fich=d1ec8bc3-a396-4504-bf9b-1835d8bf2c9c.docx&Inline=true,315134,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,,,,Rejeitado,6,,Contra,A Favor,Abstenção,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,PAN,,,,,,2025,l17
40,139004,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo a implementação de um regime de comparticipação especial dos medicamentos, materiais e dispositivos médicos utilizados no tratamento da Epidermólise Bolhosa",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4d784d5442684d6a4d304c5451314e4451744e444e6c4e4331695954566d4c5468685a6a4933597a597a4d446b794d43356b62324e34&fich=3110a234-4544-43e4-ba5f-8af27c630920.docx&Inline=true,315105,,,,Votação na generalidade,G,Grupos Parlamentares,CH,8455,Comissão de Saúde ,N,Aprovado,6,,Abstenção,A Favor,A Favor,Abstenção,A Favor,Abstenção,Abstenção,A Favor,A Favor,2025-06-27,,A Favor,RP,,,CH,,,,,,2025,l17
44,139005,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a reposição da comparticipação do tratamento de imunoterapia específica com alergénios (vacinas antialérgicas),NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a513559544d34597a55334c54686b5a6a59744e474669595331694e6a56684c54466b5a6a49334e3251344e5445794f43356b62324e34&fich=49a38c57-8df6-4aba-b65a-1df277d85128.docx&Inline=true,315110,,,,Votação na generalidade,G,Grupos Parlamentares,CH,8455,Comissão de Saúde ,N,Aprovado,6,,Abstenção,A Favor,A Favor,Abstenção,A Favor,Abstenção,Abstenção,A Favor,A Favor,2025-06-27,,A Favor,RP,,,CH,,,,,,2025,l17
57,139003,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que crie uma bolsa de formação específica destinada a médicos internos,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a5a6d4e474d794d546c6d4c5759324d6d55744e4449305a4331694f546b784c5449344e6a566c4f47593459544d355a43356b62324e34&fich=6f4c219f-f62e-424d-b991-2865e8f8a39d.docx&Inline=true,315125,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,8455,Comissão de Saúde ,N,Aprovado,6,,Abstenção,A Favor,Abstenção,Abstenção,Contra,A Favor,A Favor,A Favor,A Favor,2025-06-27,,A Favor,RP,,,PAN,,,,,,2025,l17
